sample_id,st,zp,alpha_z,beta_z,alpha_m,m_max,delta_m,m_min,lambda_peak,mu_m,sigma_m,beta_q
pop05656_sample00005,10240,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00006,12288,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00007,14336,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00008,16384,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00009,18432,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00010,20480,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00011,22528,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00012,24576,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00013,26624,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00014,28672,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00015,30720,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00016,32768,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00017,34816,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00018,36864,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00019,38912,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00020,40960,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00021,43008,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05656_sample00022,45056,2.076195746,2.58570638,2.607922115,3.197646249,99.50298199,3.803183422,7.99504528,0.023603663,33.20334273,3.54831155,-3.531034658
pop05657_sample00000,0,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00001,2048,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00002,4096,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00003,6144,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00004,8192,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00005,10240,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00006,12288,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00007,14336,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00008,16384,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00009,18432,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00010,20480,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00011,22528,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00012,24576,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00013,26624,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00014,28672,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00015,30720,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00016,32768,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00017,34816,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00018,36864,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00019,38912,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00020,40960,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00021,43008,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05657_sample00022,45056,2.258600107,2.31209984,3.435541053,3.491581145,56.62040071,5.253717062,7.562484319,0.032911539,34.72163757,3.595114075,4.534474879
pop05658_sample00000,0,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00001,2048,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00002,4096,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00003,6144,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00004,8192,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00005,10240,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00006,12288,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00007,14336,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00008,16384,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00009,18432,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00010,20480,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00011,22528,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00012,24576,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00013,26624,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00014,28672,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00015,30720,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00016,32768,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00017,34816,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00018,36864,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00019,38912,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00020,40960,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00021,43008,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05658_sample00022,45056,2.362732584,2.155901124,4.411352521,3.122405866,18.39359781,0.032103896,6.403709988,0.058673716,33.71905686,3.598716289,3.135526897
pop05659_sample00000,0,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00001,2048,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00002,4096,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00003,6144,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00004,8192,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00005,10240,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00006,12288,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00007,14336,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00008,16384,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00009,18432,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00010,20480,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00011,22528,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00012,24576,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00013,26624,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00014,28672,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00015,30720,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00016,32768,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00017,34816,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00018,36864,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00019,38912,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00020,40960,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00021,43008,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05659_sample00022,45056,2.028347118,2.657479324,2.482086612,3.188185314,24.98714766,3.104779564,6.532263725,0.039447395,33.5661644,3.582758785,4.420245551
pop05660_sample00000,0,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00001,2048,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00002,4096,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00003,6144,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00004,8192,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00005,10240,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00006,12288,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00007,14336,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00008,16384,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00009,18432,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00010,20480,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00011,22528,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00012,24576,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00013,26624,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00014,28672,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00015,30720,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00016,32768,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00017,34816,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00018,36864,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00019,38912,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00020,40960,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00021,43008,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05660_sample00022,45056,1.584101323,3.323848015,2.13446277,3.15054359,39.12564183,8.665729773,3.519078261,0.038969637,34.95552358,3.57743318,-1.654985794
pop05661_sample00000,0,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00001,2048,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00002,4096,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00003,6144,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00004,8192,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00005,10240,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00006,12288,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00007,14336,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00008,16384,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00009,18432,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00010,20480,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00011,22528,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00012,24576,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00013,26624,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00014,28672,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00015,30720,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00016,32768,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00017,34816,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00018,36864,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00019,38912,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00020,40960,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00021,43008,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05661_sample00022,45056,1.505650345,3.441524482,2.189767939,3.054812493,19.31976479,3.335763946,8.619513867,0.045169152,33.28623628,3.520165096,-3.890427705
pop05662_sample00000,0,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00001,2048,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00002,4096,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00003,6144,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00004,8192,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00005,10240,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00006,12288,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00007,14336,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00008,16384,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00009,18432,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00010,20480,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00011,22528,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00012,24576,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00013,26624,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00014,28672,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00015,30720,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00016,32768,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00017,34816,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00018,36864,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00019,38912,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00020,40960,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00021,43008,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05662_sample00022,45056,2.212850972,2.380723543,3.156575869,3.244947071,83.38076435,2.531863333,4.49709851,0.039377752,35.18052788,3.545094612,1.15386868
pop05663_sample00000,0,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00001,2048,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00002,4096,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00003,6144,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00004,8192,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00005,10240,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00006,12288,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00007,14336,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00008,16384,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00009,18432,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00010,20480,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00011,22528,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00012,24576,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00013,26624,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00014,28672,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00015,30720,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00016,32768,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00017,34816,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
pop05663_sample00018,36864,1.978756476,2.731865285,2.37679607,3.189345332,36.71810659,5.435369624,6.28589506,0.034220364,34.71118366,3.5940141,4.667051876
